"","","Cluster","SAMN06465201","SAMN06465179","SAMN06465197","SAMN06465194","SAMN06465190","SAMN06465187","SAMN06465183","SAMN06465181","SAMN06465177","SAMN06465174","SAMN06465172","SAMN06465170","SAMN06465168","SAMN06465165","SAMN06465163","SAMN06465160","SAMN06465157","SAMN06465155","SAMN06465152","SAMN06465150","SAMN06465148","SAMN06465146","SAMN06465144","SAMN06465142","SAMN06465276","SAMN06465275","SAMN06465273","SAMN06465272","SAMN06465270","SAMN06465269","SAMN06465268","SAMN06465267"
"AT1G48130","PER1","A","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","8.02058814150801","-0.582990799057118","-0.582990799057118","8.60102953915215","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","0.285115491996265","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118","-0.582990799057118"
"AT4G25140","OLEO1","A","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.27734876616442","-0.630200748279152","0.657837636809989","-0.630200748279152","7.80619107435135","0.188208193041747","-0.630200748279152","8.64053206549845","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152","-0.630200748279152"
"AT5G55240","PXG2","A","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","7.66467628288699","-0.564987570252309","-0.116108145469822","8.8360713998998","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309","-0.564987570252309"
"AT5G45690","OBAP2A","A","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","7.73271132694485","-0.5585625937321","-0.109683168949612","8.57528706023565","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321","-0.5585625937321"
"AT3G56350","MSD2","A","0.36911198173119","-0.746224976050472","-0.746224976050472","-0.746224976050472","-0.746224976050472","-0.48248793576382","-0.746224976050472","-0.746224976050472","-0.746224976050472","0.497684414561828","0.311376747665177","-0.389636799156324","7.66783747249021","-0.279749188758089","-0.746224976050472","8.3844303163199","-0.746224976050472","-0.746224976050472","-0.746224976050472","0.301992074396094","-0.746224976050472","-0.50271774042977","-0.746224976050472","-0.746224976050472","-0.746224976050472","-0.746224976050472","-0.746224976050472","-0.746224976050472","-0.746224976050472","-0.207116845996489","-0.746224976050472","-0.746224976050472"
"ATCG00905","RPS12C","A","1.09284284172155","1.02207315232757","-3.57933222350983","1.7382147428875","1.11640342780948","1.63421818413077","1.43049076928265","1.63954865591499","1.10213742964224","1.3148202375943","0.670452509651842","1.81083914267172","1.14175009012022","1.27198176977338","1.33706658236242","1.26610046147576","-3.57933222350983","1.48378693129789","1.15843696661473","-3.57933222350983","-3.57933222350983","1.01565008943186","0.770566548949875","-3.57933222350983","0.0583720053158086","1.02357377225119","0.0301829766339976","-3.57933222350983","-3.57933222350983","1.78956118130843","1.71558731890845","-3.57933222350983"
"AT3G06025","","A","-1.00963955464392","-2.24895532850542","-2.24895532850542","-2.24895532850542","-1.67038028454148","-2.24895532850542","-0.263313988884009","-2.24895532850542","1.74765642273448","2.03447203250849","1.31355392822007","1.65983027846191","2.62089515841588","2.89491579019191","2.22150466356864","2.07667961778542","-2.24895532850542","-2.24895532850542","-2.24895532850542","-2.24895532850542","-2.24895532850542","-2.24895532850542","-2.24895532850542","-2.24895532850542","1.63233466676992","1.63866591686168","1.69662216904814","1.09309821971202","2.11392302442211","2.32878977908085","2.73076675311132","2.37604467774707"
"AT3G25719","","A","-1.48600455868217","-1.90432379744018","-1.64667034078696","-2.14887360575684","-2.14887360575684","-1.66224247181143","-2.14887360575684","-2.14887360575684","1.47877896024005","3.04404078937016","2.41860116832228","2.0733777754493","2.00331289055261","2.62403468633147","1.67276179845784","1.72566247096708","-2.14887360575684","-2.14887360575684","-2.14887360575684","-2.14887360575684","-2.14887360575684","-2.14887360575684","-2.14887360575684","-2.14887360575684","1.79813618731758","2.23620712782799","1.55227594778565","2.20163744087042","2.17837402136218","2.26987818914249","1.68746188670526","1.52118309710051"
"AT3G21720","ICL","A","-1.5202528425824","-0.650822286026499","-0.96505883094102","0.613238806615716","-0.538273570146288","1.32801234578836","2.27165914259323","0.158152015181627","0.183544304022958","1.29756276281528","-0.173600671449917","0.355212361930863","5.25356758373027","2.07020725804379","3.13437154802142","6.17059979872348","-2.786857056069","-2.4185705679174","-0.488414458868083","-2.19041272676305","-1.84721265979163","-1.1947332511228","-1.84052957699359","-1.13186117217062","-1.52749957242087","-1.46330580697212","-2.03923062735407","-1.41124230998783","0.200003038064393","1.19406645389916","0.764259819730168","-0.806579251583528"
"AT1G77950","AGL67","A","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.327209998556683","-0.813841132502096","-0.813841132502096","0.0589861918853303","-0.813841132502096","0.847423685340664","0.60966491143897","7.268934273373","-0.347365345209714","2.10638229827806","7.81893205586268","-0.813841132502096","-0.258009254334294","-0.813841132502096","-0.813841132502096","-0.813841132502096","0.126766096968092","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.813841132502096","-0.813841132502096"
"AT1G70080","TPS06","A","-2.11881747061444","-2.64491875837068","-1.12963712023801","-1.80713649614012","-1.30487846531482","-1.09535201881242","-2.24461274232193","-2.38848427170781","2.04546411296375","1.02422229437849","2.01108019875866","1.03433415507457","2.07929313129309","2.04535993620412","1.78258620032442","1.34165051268931","-2.5431777334896","-1.82944926484104","-1.99258099328621","-2.05029413204664","-2.6867366085178","-2.30318580952081","-1.48359892660718","-1.93636678849837","1.92798781889261","2.77269116046303","2.00657210184007","2.07419967675166","2.076857550212","2.19738625752164","2.61689359503583","2.52264889792463"
"AT2G05380","GRP3S","A","2.06636424801493","2.19073699043316","2.04168370780268","2.26238134869237","1.55091478615265","2.1152534269208","2.48327416831098","1.75395118817793","3.22953014329852","0.61903652649763","0.146605040147946","1.48261237650954","3.11447857853135","1.18229869430139","1.38596258466148","1.99443371823708","-1.11781153901573","-0.519324678868545","-0.883725139380776","-0.88913949141389","-1.84892932459928","-2.48927504406838","-1.72571954351018","-1.72559225563356","-0.880489227633971","-1.8810383724417","-2.04932843293364","-3.65111960227547","-2.8950785510516","-1.3724942458436","-2.85332867452984","-2.83712340349027"
"AT2G05995","","A","-1.31147481868781","-1.57579323260658","-3.36022969558129","-3.36305561095498","-1.07156041642087","-2.59694082981561","-0.862923942609222","-2.32265183823492","1.83754118039231","3.00335390714087","2.08154076355906","1.70026928336626","1.9825339129326","2.54013373151644","2.08211206529649","2.46882639823421","-2.46010433669768","-1.47558224066391","-1.76061377444851","-1.94529581420024","-2.75399277523857","-1.42605457415572","-1.39295189535743","-1.14642062591605","1.40605905295539","1.86488127666493","1.74120460240491","1.6538873733169","1.43764437398804","1.61314158789466","1.50855364094086","1.90396327098549"
"AT3G05260","","A","-0.991696135563506","-0.193527732409939","0.632112167286154","-0.991696135563506","-0.991696135563506","-0.991696135563506","-0.991696135563506","-0.991696135563506","-0.638844153448774","-0.991696135563506","-0.54757031431576","-0.635107958669359","7.30709728867839","-0.173287194242607","0.306914401541913","7.86638796910541","-0.222548689032289","-0.221904062358817","-0.991696135563506","-0.991696135563506","-0.259954770032409","-0.991696135563506","-0.721115800976038","-0.123589844510124","-0.69428609624053","-0.370921414284043","-0.143357412810817","-0.991696135563506","0.0111060630763351","0.812318894810357","-0.991696135563506","-0.0895677144049718"
"AT5G38420","RBCS-2B","A","-0.0196297505360379","0.704839180431854","1.13918486297838","1.91387759593164","0.950620785414326","1.44325337428575","1.62119471457073","0.716864009887056","3.59141293228087","-1.03666548516653","0.523934453844757","2.38841548711414","4.00001393848399","1.87476470371553","2.5644413297023","4.34080649406418","-2.26842857817337","-2.43254779807621","-2.52221417794503","-2.19860320389547","-1.73461097583843","-1.98002257259869","-0.91914721302801","-1.50809448980326","-2.28786514689296","-0.934231481496225","-2.38824374069307","-2.18337193024394","-1.68431004034433","-0.305292310475934","0.0833259055643234","-1.45367087306236"
"AT5G15360","","A","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","1.75219092913086","2.89480225804906","2.65329669691608","2.08662470552091","1.81792666022085","1.39889773088378","1.96404857724532","2.10098158902019","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","-1.99935020305506","1.8130827471831","2.39805297918524","1.86926257724501","1.94209476420456","2.21540003572092","1.6506544222695","1.86357268389463","1.56871389219096"
"AT5G36240","","A","-2.07139021823558","-2.07139021823558","-2.07139021823558","-2.07139021823558","-2.07139021823558","-2.07139021823558","-2.07139021823558","-2.07139021823558","1.49008577941713","2.52927833860855","2.03479287041498","1.57202350800026","2.45846431299087","2.36246544868716","2.69830396778805","2.47487149486607","-2.07139021823558","-2.07139021823558","-2.07139021823558","-2.07139021823558","-2.07139021823558","-1.82788298261488","-0.665210722158259","-2.07139021823558","1.4560637597397","1.68844201411108","1.33529858695304","2.25249244641846","2.02134283795952","1.41328465972078","1.81763893798172","1.88770779641393"
"AT1G17710","","A","0.565366628628746","0.165896999331681","1.02448822889328","-0.0849840784377545","2.02085645841602","1.6503463542003","3.20493364784585","-0.712010340995294","2.26353104447082","2.55857027606632","2.38696232979886","-0.360804323846462","2.2681132241256","2.75199144259521","3.91127482009714","1.80634665675171","-2.66108048746484","-2.66108048746484","-2.66108048746484","-2.66108048746484","1.04564037698987","-1.86575511449244","-2.66108048746484","-0.138704203042711","-2.66108048746484","-1.88124568270289","-1.17515927372357","-0.884966225266714","-1.85132334777952","-0.600508129558891","-0.34342277726985","-1.7589520663063"
"AT5G27200","ACP5","A","-1.99663236597015","-1.66939742467116","-2.35522056598419","-2.96804916230595","-1.53983367342047","-1.77470933293942","-1.74526022852423","-1.63837476206335","2.37838613031145","1.87678403782476","2.3120513455367","1.71827356298874","2.09310457456433","1.840012828737","1.56680581907972","1.87556689991731","-2.19996889276297","-2.10182088406381","-1.84174995035959","-2.25765248322265","-2.09661467763852","-1.71242667154662","-2.1251771828095","-1.34796547950776","2.02994978124801","1.94814293369937","1.78574221664663","1.80219505336379","2.12853744169931","1.74499140451282","2.02494684705464","2.24536286060576"
"AT1G71920","HISN6A","A","-0.169063749906644","-3.09857496976978","-1.58769460064721","-2.38011545698829","-1.66399012872488","-2.63125124218778","-1.05077173519839","-3.89674337292335","2.50718866941538","2.10204212518044","1.82873844246028","1.21792839557389","1.4059889937675","2.23445797453997","1.47873885511759","1.77889212880422","-1.32875104045594","-2.15254778061312","-1.28713499189923","-1.62033566685685","-1.90655437178931","-2.48813766730028","-1.09300050257775","-1.59808186593713","1.66534990878402","1.92502819912132","2.30172328390984","1.4904928015858","1.82299466555706","2.13307392599321","1.93763381076194","2.12247696320347"
"AT5G57550","XTH25","A","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","0.160975493155511","-0.622253998570275","7.47999000510195","-0.155778211277892","0.444654168465167","7.73612473875529","-0.622253998570275","-0.0664221204024722","-0.0431941095406874","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275","-0.622253998570275"
"AT4G16160","OEP162","A","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","7.18484311459137","-0.510536126124034","-0.510536126124034","8.13124066912966","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034","-0.510536126124034"
